year,relative_yield,density
2012,1.5609022556390977,0.33774489022232423
2012,1.5681704260651628,0.3289004326826288
2012,1.575438596491228,0.3201928849948637
2012,1.5827067669172932,0.3116243959190963
2012,1.5899749373433583,0.3031969038423497
2012,1.5972431077694236,0.29491214024386236
2012,1.6045112781954887,0.28677163344820983
2012,1.6117794486215538,0.2787767126492907
2012,1.619047619047619,0.27092851218792235
2012,1.6263157894736842,0.26322797606558745
2012,1.6335839598997492,0.2556758626767306
2012,1.6408521303258146,0.24827274974192567
2012,1.6481203007518797,0.24101903942419955
2012,1.6553884711779447,0.23391496361082392
2012,1.66265664160401,0.22696058934297347
2012,1.6699248120300751,0.22015582437576992
2012,1.6771929824561402,0.21350042285141502
2012,1.6844611528822055,0.20699399106834626
2012,1.6917293233082706,0.20063599332961637
2012,1.6989974937343357,0.19442575785401556
2012,1.706265664160401,0.18836248273381437
2012,1.7135338345864661,0.18244524192339895
2012,1.7208020050125312,0.17667299124349875
2012,1.7280701754385965,0.17104457438617873
2012,1.7353383458646616,0.16555872890625858
2012,1.7426065162907267,0.16021409218534535
2012,1.749874686716792,0.15500920735522167
2012,1.7571428571428571,0.1499425291679
2012,1.7644110275689222,0.14501242980024706
2012,1.7716791979949875,0.1402172045816989
2012,1.7789473684210526,0.13555507763420968
2012,1.7862155388471177,0.1310242074142163
2012,1.793483709273183,0.12662269214705624
2012,1.800751879699248,0.12234857514492692
2012,1.8080200501253132,0.1181998500001402
2012,1.8152882205513785,0.11417446564609177
2012,1.8225563909774436,0.1102703312790293
2012,1.8298245614035087,0.10648532113436589
2012,1.8370927318295738,0.10281727911194859
2012,1.844360902255639,0.09926402324534228
2012,1.8516290726817042,0.0958233500108365
2012,1.8588972431077693,0.09249303847251615
2012,1.8661654135338346,0.08927085426036548
2012,1.8734335839598997,0.0861545533789798
2012,1.8807017543859648,0.08314188584505759
2012,1.88796992481203,0.08023059915242482
2012,1.8952380952380952,0.0774184415639027
2012,1.9025062656641603,0.07470316522987211
2012,1.9097744360902256,0.07208252913391064
2012,1.9170426065162907,0.06955430186637733
2012,1.9243107769423557,0.06711626422729722
2012,1.931578947368421,0.06476621166035519
2012,1.9388471177944862,0.06250195652023759
2012,1.9461152882205512,0.0603213301759668
2012,1.9533834586466166,0.05822218495325827
2012,1.9606516290726816,0.056202395919283776
2012,1.9679197994987467,0.054259862513557036
2012,1.975187969924812,0.052392510028964466
2012,1.9824561403508771,0.05059829094724275
2012,1.9897243107769422,0.048875186133459286
2012,1.9969924812030075,0.04722120589428206
2012,2.0042606516290724,0.0456343909050273
2012,2.0115288220551375,0.044112813010651675
2012,2.018796992481203,0.04265457590601161
2012,2.026065162907268,0.04125781570083916
2012,2.033333333333333,0.039920701374989744
